Application ID,Application Description,Lots,DECISION,Approval Date,Approval Year,locality,legal_description,Plan,Purpose,Levy,LEVIED,LEVIED Description,PAID,PAID Description,WIK CREDIT,WIK Description,BALANCE,formatted_address,Determined By,TR TYPE,Charge Amount,Reference
DA22/0060,attached dual occupancy,2,Approved,2023-09-12,2023,BURRINGBAR,Lot 4 DP 134983,S94-13,Other,S94-13 - Eviron Cemetery,0,DA22/0060 (not required) AM,,,,,0,6 Dixons Road BURRINGBAR NSW 2483,Council,LEVIED,59.58,DA22/0060 (not required) AM
DA22/0060,attached dual occupancy,2,Approved,2023-09-12,2023,BURRINGBAR,Lot 4 DP 134983,S94-15,Community Facilities,S94-15 - Community Facilities (Shirewide),0,DA22/0060 (Not required) AM,,,,,0,6 Dixons Road BURRINGBAR NSW 2483,Council,LEVIED,867.98,DA22/0060 (Not required) AM
DA22/0060,attached dual occupancy,2,Approved,2023-09-12,2023,BURRINGBAR,Lot 4 DP 134983,S94-18,Other,S94-18 - Council Admin/Support Facilities,0,DA22/0060 (not required) AM,,,,,0,6 Dixons Road BURRINGBAR NSW 2483,Council,LEVIED,938.45,DA22/0060 (not required) AM
DA22/0060,attached dual occupancy,2,Approved,2023-09-12,2023,BURRINGBAR,Lot 4 DP 134983,S94-26,Open Space,S94-26 - Casual Open Space (Regional),0,DA22/0060 (not required) AM,,,,,0,6 Dixons Road BURRINGBAR NSW 2483,Council,LEVIED,546.29,DA22/0060 (not required) AM
DA22/0060,attached dual occupancy,2,Approved,2023-09-12,2023,BURRINGBAR,Lot 4 DP 134983,S94-26,Open Space,S94-26 - Structured Open Space (Regional),0,DA22/0060 (not required) AM,,,,,0,6 Dixons Road BURRINGBAR NSW 2483,Council,LEVIED,1917.23,DA22/0060 (not required) AM
DA22/0058,2 lot subdivision,2,Approved,2023-01-12,2023,UKI,Lot A DP 103527,S94-04,Roads,S94-04 - Road Contribution Sector 12b,11553.91,0,,,,,11553.91,2 Blacksmiths Lane UKI NSW 2484,Council,LEVIED,11553.91,
DA22/0058,2 lot subdivision,2,Approved,2023-01-12,2023,UKI,Lot A DP 103527,S94-05,Open Space,S94-05 - Casual Open Space (Local),476.78,0,,,,,476.78,2 Blacksmiths Lane UKI NSW 2484,Council,LEVIED,476.78,
DA22/0058,2 lot subdivision,2,Approved,2023-01-12,2023,UKI,Lot A DP 103527,S94-05,Open Space,S94-05 - Structured Open Space (Local),545.82,0,,,,,545.82,2 Blacksmiths Lane UKI NSW 2484,Council,LEVIED,545.82,
DA22/0058,2 lot subdivision,2,Approved,2023-01-12,2023,UKI,Lot A DP 103527,S94-11,Community Facilities,S94-11 - Library Facilities,655.9,0,,,,,655.9,2 Blacksmiths Lane UKI NSW 2484,Council,LEVIED,655.9,
DA22/0058,2 lot subdivision,2,Approved,2023-01-12,2023,UKI,Lot A DP 103527,S94-13,Other,S94-13 - Eviron Cemetery,93.14,0,,,,,93.14,2 Blacksmiths Lane UKI NSW 2484,Council,LEVIED,93.14,
DA22/0058,2 lot subdivision,2,Approved,2023-01-12,2023,UKI,Lot A DP 103527,S94-15,Community Facilities,S94-15 - Community Facilities (Shirewide),1356.75,0,,,,,1356.75,2 Blacksmiths Lane UKI NSW 2484,Council,LEVIED,1356.75,
DA22/0058,2 lot subdivision,2,Approved,2023-01-12,2023,UKI,Lot A DP 103527,S94-18,Other,S94-18 - Council Admin/Support Facilities,1466.9,0,,,,,1466.9,2 Blacksmiths Lane UKI NSW 2484,Council,LEVIED,1466.9,
DA22/0058,2 lot subdivision,2,Approved,2023-01-12,2023,UKI,Lot A DP 103527,S94-26,Open Space,S94-26 - Casual Open Space (Regional),853.91,0,,,,,853.91,2 Blacksmiths Lane UKI NSW 2484,Council,LEVIED,853.91,
DA22/0058,2 lot subdivision,2,Approved,2023-01-12,2023,UKI,Lot A DP 103527,S94-26,Open Space,S94-26 - Structured Open Space (Regional),2996.84,0,,,,,2996.84,2 Blacksmiths Lane UKI NSW 2484,Council,LEVIED,2996.84,
DA22/0013,"dual occupancy (attached), two (2) swimming pools and two (2) lot strata subdivision",2,Approved,2023-06-29,2023,KINGSCLIFF,Lot 5 DP 1262504,S94-04,Roads,S94-04 - Road Contribution Sector 07 Duranbah/Caba,1813.5,0,,,,,1813.5,53 Nautilus Way KINGSCLIFF NSW 2487,Council,LEVIED,1813.5,
DA22/0013,"dual occupancy (attached), two (2) swimming pools and two (2) lot strata subdivision",2,Approved,2023-06-29,2023,KINGSCLIFF,Lot 5 DP 1262504,S94-11,Community Facilities,S94-11 - Library Facilities,755.25,0,,,,,755.25,53 Nautilus Way KINGSCLIFF NSW 2487,Council,LEVIED,755.25,
DA22/0013,"dual occupancy (attached), two (2) swimming pools and two (2) lot strata subdivision",2,Approved,2023-06-29,2023,KINGSCLIFF,Lot 5 DP 1262504,S94-12,Roads,S94-12 - Bus Shelters,57,0,,,,,57,53 Nautilus Way KINGSCLIFF NSW 2487,Council,LEVIED,57,
DA22/0013,"dual occupancy (attached), two (2) swimming pools and two (2) lot strata subdivision",2,Approved,2023-06-29,2023,KINGSCLIFF,Lot 5 DP 1262504,S94-13,Other,S94-13 - Eviron Cemetery,107.25,0,,,,,107.25,53 Nautilus Way KINGSCLIFF NSW 2487,Council,LEVIED,107.25,
DA22/0013,"dual occupancy (attached), two (2) swimming pools and two (2) lot strata subdivision",2,Approved,2023-06-29,2023,KINGSCLIFF,Lot 5 DP 1262504,S94-15,Community Facilities,S94-15 - Community Facilities (Shirewide),1562.25,0,,,,,1562.25,53 Nautilus Way KINGSCLIFF NSW 2487,Council,LEVIED,1562.25,
DA22/0013,"dual occupancy (attached), two (2) swimming pools and two (2) lot strata subdivision",2,Approved,2023-06-29,2023,KINGSCLIFF,Lot 5 DP 1262504,S94-18,Other,S94-18 - Council Admin/Support Facilities,1689.08,0,,,,,1689.08,53 Nautilus Way KINGSCLIFF NSW 2487,Council,LEVIED,1689.08,
DA22/0013,"dual occupancy (attached), two (2) swimming pools and two (2) lot strata subdivision",2,Approved,2023-06-29,2023,KINGSCLIFF,Lot 5 DP 1262504,S94-22,Roads,S94-22 - Cycleways,426,0,,,,,426,53 Nautilus Way KINGSCLIFF NSW 2487,Council,LEVIED,426,
DA22/0013,"dual occupancy (attached), two (2) swimming pools and two (2) lot strata subdivision",2,Approved,2023-06-29,2023,KINGSCLIFF,Lot 5 DP 1262504,S94-26,Open Space,S94-26 - Casual Open Space (Regional),983.25,0,,,,,983.25,53 Nautilus Way KINGSCLIFF NSW 2487,Council,LEVIED,983.25,
DA22/0013,"dual occupancy (attached), two (2) swimming pools and two (2) lot strata subdivision",2,Approved,2023-06-29,2023,KINGSCLIFF,Lot 5 DP 1262504,S94-26,Open Space,S94-26 - Structured Open Space (Regional),3450.75,0,,,,,3450.75,53 Nautilus Way KINGSCLIFF NSW 2487,Council,LEVIED,3450.75,
DA22/0013,"dual occupancy (attached), two (2) swimming pools and two (2) lot strata subdivision",2,Approved,2023-06-29,2023,KINGSCLIFF,Lot 5 DP 1262504,S94-28,Other,S94-28 - Seaside City,17984.44,0,,,,,17984.44,53 Nautilus Way KINGSCLIFF NSW 2487,Council,LEVIED,17984.44,
DA22/0013,"dual occupancy (attached), two (2) swimming pools and two (2) lot strata subdivision",2,Approved,2023-06-29,2023,KINGSCLIFF,Lot 5 DP 1262504,S94-28,Open Space,S94-28 - Structured Open Space,1444.19,0,,,,,1444.19,53 Nautilus Way KINGSCLIFF NSW 2487,Council,LEVIED,1444.19,
DA21/1007,alterations and additions to an existing commercial development including signage,1,Approved,2023-04-20,2023,TWEED HEADS WEST,Lot 100 DP 1128372,S94-04,Roads,S94-04 - Road Contribution Sector 01,20396.22,0,,,,,12238.22,212 Kennedy Drive TWEED HEADS WEST NSW 2485,Council,LEVIED,12238.22,
DA21/1007,alterations and additions to an existing commercial development including signage,1,Approved,2023-04-20,2023,TWEED HEADS WEST,Lot 100 DP 1128372,S94-04,Roads,S94-04 - Road Contribution Sector 01,,,-8158,DA21/1007 (40% EMP GEN DEV) discount) AM,,,12238.22,212 Kennedy Drive TWEED HEADS WEST NSW 2485,Council,PAID,12238.22,DA21/1007 (40% EMP GEN DEV) discount) AM
DA21/1007,alterations and additions to an existing commercial development including signage,1,Approved,2023-04-20,2023,TWEED HEADS WEST,Lot 100 DP 1128372,S94-18,Other,S94-18 - Council Admin/Support Facilities,488.01,0,,,,,488.01,212 Kennedy Drive TWEED HEADS WEST NSW 2485,Council,LEVIED,488.01,
DA21/0965,"demolition of existing outbuilding, construction of an in-ground swimming pool and dwelling at the rear to create a detached dual occupancy development and associated works",2,Approved,2023-07-31,2023,HASTINGS POINT,Lot 398 DP 755701,S94-04,Roads,S94-04 - Road Contribution Sector 08 Pottsville,2327.96,0,,,,,2327.96,61 Tweed Coast Road HASTINGS POINT NSW 2489,Council,LEVIED,2327.96,
DA21/0965,"demolition of existing outbuilding, construction of an in-ground swimming pool and dwelling at the rear to create a detached dual occupancy development and associated works",2,Approved,2023-07-31,2023,HASTINGS POINT,Lot 398 DP 755701,S94-05,Open Space,S94-05 - Casual Open Space (Local),659.01,0,,,,,659.01,61 Tweed Coast Road HASTINGS POINT NSW 2489,Council,LEVIED,659.01,
DA21/0965,"demolition of existing outbuilding, construction of an in-ground swimming pool and dwelling at the rear to create a detached dual occupancy development and associated works",2,Approved,2023-07-31,2023,HASTINGS POINT,Lot 398 DP 755701,S94-05,Open Space,S94-05 - Structured Open Space (Local),754.25,0,,,,,754.25,61 Tweed Coast Road HASTINGS POINT NSW 2489,Council,LEVIED,754.25,
DA21/0965,"demolition of existing outbuilding, construction of an in-ground swimming pool and dwelling at the rear to create a detached dual occupancy development and associated works",2,Approved,2023-07-31,2023,HASTINGS POINT,Lot 398 DP 755701,S94-11,Community Facilities,S94-11 - Library Facilities,1062.66,0,,,,,1062.66,61 Tweed Coast Road HASTINGS POINT NSW 2489,Council,LEVIED,1062.66,
DA21/0965,"demolition of existing outbuilding, construction of an in-ground swimming pool and dwelling at the rear to create a detached dual occupancy development and associated works",2,Approved,2023-07-31,2023,HASTINGS POINT,Lot 398 DP 755701,S94-12,Roads,S94-12 - Bus Shelters,76.37,0,,,,,76.37,61 Tweed Coast Road HASTINGS POINT NSW 2489,Council,LEVIED,76.37,
DA21/0965,"demolition of existing outbuilding, construction of an in-ground swimming pool and dwelling at the rear to create a detached dual occupancy development and associated works",2,Approved,2023-07-31,2023,HASTINGS POINT,Lot 398 DP 755701,S94-13,Other,S94-13 - Eviron Cemetery,141.52,0,,,,,141.52,61 Tweed Coast Road HASTINGS POINT NSW 2489,Council,LEVIED,141.52,
DA21/0965,"demolition of existing outbuilding, construction of an in-ground swimming pool and dwelling at the rear to create a detached dual occupancy development and associated works",2,Approved,2023-07-31,2023,HASTINGS POINT,Lot 398 DP 755701,S94-15,Community Facilities,S94-15 - Community Facilities (Shirewide),1891.3,0,,,,,1891.3,61 Tweed Coast Road HASTINGS POINT NSW 2489,Council,LEVIED,1891.3,
DA21/0965,"demolition of existing outbuilding, construction of an in-ground swimming pool and dwelling at the rear to create a detached dual occupancy development and associated works",2,Approved,2023-07-31,2023,HASTINGS POINT,Lot 398 DP 755701,S94-18,Other,S94-18 - Council Admin/Support Facilities,2290.85,0,,,,,2290.85,61 Tweed Coast Road HASTINGS POINT NSW 2489,Council,LEVIED,2290.85,
DA21/0965,"demolition of existing outbuilding, construction of an in-ground swimming pool and dwelling at the rear to create a detached dual occupancy development and associated works",2,Approved,2023-07-31,2023,HASTINGS POINT,Lot 398 DP 755701,S94-22,Roads,S94-22 - Cycleways,568.52,0,,,,,568.52,61 Tweed Coast Road HASTINGS POINT NSW 2489,Council,LEVIED,568.52,
DA21/0965,"demolition of existing outbuilding, construction of an in-ground swimming pool and dwelling at the rear to create a detached dual occupancy development and associated works",2,Approved,2023-07-31,2023,HASTINGS POINT,Lot 398 DP 755701,S94-26,Open Space,S94-26 - Casual Open Space (Regional),1312.43,0,,,,,1312.43,61 Tweed Coast Road HASTINGS POINT NSW 2489,Council,LEVIED,1312.43,
DA21/0965,"demolition of existing outbuilding, construction of an in-ground swimming pool and dwelling at the rear to create a detached dual occupancy development and associated works",2,Approved,2023-07-31,2023,HASTINGS POINT,Lot 398 DP 755701,S94-26,Open Space,S94-26 - Structured Open Space (Regional),4606.59,0,,,,,4606.59,61 Tweed Coast Road HASTINGS POINT NSW 2489,Council,LEVIED,4606.59,
DA21/0964,"demolition of existing buildings, structures and landscaping and erection of a warehouse facility comprising 13 tenancies, parking, signage and landscaped recreational area",1,Approved,2023-05-11,2023,TWEED HEADS,Lot 9 DP 1121137,S94-04,Roads,S94-04 - Road Contribution Sector 01,87701.76,0,,,,,52620.76,19-21 Ourimbah Road TWEED HEADS NSW 2485,Council,LEVIED,52620.76,
DA21/0964,"demolition of existing buildings, structures and landscaping and erection of a warehouse facility comprising 13 tenancies, parking, signage and landscaped recreational area",1,Approved,2023-05-11,2023,TWEED HEADS,Lot 9 DP 1121137,S94-04,Roads,S94-04 - Road Contribution Sector 01,,,-35081,DA21/0964 (40% EMP GEN DEV discount) AM,,,52620.76,19-21 Ourimbah Road TWEED HEADS NSW 2485,Council,PAID,52620.76,DA21/0964 (40% EMP GEN DEV discount) AM
DA21/0964,"demolition of existing buildings, structures and landscaping and erection of a warehouse facility comprising 13 tenancies, parking, signage and landscaped recreational area",1,Approved,2023-05-11,2023,TWEED HEADS,Lot 9 DP 1121137,S94-18,Other,S94-18 - Council Admin/Support Facilities,2526.19,0,,,,,2526.19,19-21 Ourimbah Road TWEED HEADS NSW 2485,Council,LEVIED,2526.19,
DA21/0949,"seniors housing comprising of 94 independent living units and 1 manager's residence, swimming pool, tree removal, and lot consolidation (NRPP)",110,Approved,2023-06-01,2023,TWEED HEADS,Lot 113 DP 237806,S94-04,Roads,S94-04 - Road Contribution Sector 01,237823.5,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT",,,,,237823.5,6 Powell Street TWEED HEADS NSW 2485,Council,LEVIED,119160,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT"
DA21/0949,"seniors housing comprising of 94 independent living units and 1 manager's residence, swimming pool, tree removal, and lot consolidation (NRPP)",110,Approved,2023-06-01,2023,TWEED HEADS,Lot 113 DP 237806,S94-05,Open Space,S94-05 - Casual Open Space (Local),43522.3,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT",,,,,43522.3,6 Powell Street TWEED HEADS NSW 2485,Council,LEVIED,20739.17,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT"
DA21/0949,"seniors housing comprising of 94 independent living units and 1 manager's residence, swimming pool, tree removal, and lot consolidation (NRPP)",110,Approved,2023-06-01,2023,TWEED HEADS,Lot 113 DP 237806,S94-11,Community Facilities,S94-11 - Library Facilities,59872.89,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT",,,,,59872.89,6 Powell Street TWEED HEADS NSW 2485,Council,LEVIED,28530.52,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT"
DA21/0949,"seniors housing comprising of 94 independent living units and 1 manager's residence, swimming pool, tree removal, and lot consolidation (NRPP)",110,Approved,2023-06-01,2023,TWEED HEADS,Lot 113 DP 237806,S94-12,Roads,S94-12 - Bus Shelters,4518.71,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 3)JT",,,,,4518.71,6 Powell Street TWEED HEADS NSW 2485,Council,LEVIED,2153.25,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 3)JT"
DA21/0949,"seniors housing comprising of 94 independent living units and 1 manager's residence, swimming pool, tree removal, and lot consolidation (NRPP)",110,Approved,2023-06-01,2023,TWEED HEADS,Lot 113 DP 237806,S94-13,Other,S94-13 - Eviron Cemetery,8502.3,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT",,,,,8502.3,6 Powell Street TWEED HEADS NSW 2485,Council,LEVIED,4051.5,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT"
DA21/0949,"seniors housing comprising of 94 independent living units and 1 manager's residence, swimming pool, tree removal, and lot consolidation (NRPP)",110,Approved,2023-06-01,2023,TWEED HEADS,Lot 113 DP 237806,S94-15,Community Facilities,S94-15 - Community Facilities (Shirewide),123848.3,"DA21/0949 (Stage 3)JT,DA21/0949  (Stg 2)JT",,,,,123848.3,6 Powell Street TWEED HEADS NSW 2485,Council,LEVIED,59015.97,"DA21/0949 (Stage 3)JT,DA21/0949  (Stg 2)JT"
DA21/0949,"seniors housing comprising of 94 independent living units and 1 manager's residence, swimming pool, tree removal, and lot consolidation (NRPP)",110,Approved,2023-06-01,2023,TWEED HEADS,Lot 113 DP 237806,S94-18,Other,S94-18 - Council Admin/Support Facilities,133903.02,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT",,,,,133903.02,6 Powell Street TWEED HEADS NSW 2485,Council,LEVIED,63807.23,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT"
DA21/0949,"seniors housing comprising of 94 independent living units and 1 manager's residence, swimming pool, tree removal, and lot consolidation (NRPP)",110,Approved,2023-06-01,2023,TWEED HEADS,Lot 113 DP 237806,S94-22,Roads,S94-22 - Cycleways,33771.4,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT",,,,,33771.4,6 Powell Street TWEED HEADS NSW 2485,Council,LEVIED,16092.69,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT"
DA21/0949,"seniors housing comprising of 94 independent living units and 1 manager's residence, swimming pool, tree removal, and lot consolidation (NRPP)",110,Approved,2023-06-01,2023,TWEED HEADS,Lot 113 DP 237806,S94-26,Open Space,S94-26 - Casual Open Space (Regional),77947.72,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT",,,,,77947.72,6 Powell Street TWEED HEADS NSW 2485,Council,LEVIED,37143.51,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT"
DA21/0949,"seniors housing comprising of 94 independent living units and 1 manager's residence, swimming pool, tree removal, and lot consolidation (NRPP)",110,Approved,2023-06-01,2023,TWEED HEADS,Lot 113 DP 237806,S94-27,Open Space,S94-27 - Tweed Heads Master Plan - LocalOS/Streets,99465,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT",,,,,99465,6 Powell Street TWEED HEADS NSW 2485,Council,LEVIED,41880,"DA21/0949 (Stage 3)JT,DA21/0949 (Stage 2)JT"
DA21/0893,multi-dwelling housing comprising of three (3) x three storey dwellings with rooftop terraces,3,Approved,2023-09-12,2023,KINGSCLIFF,Lot 18 DP 1145386,S94-04,Roads,S94-04 - Road Contribution Sector 07 Duranbah/Caba,8303.8,0,,,,,8303.8,67 Cylinders Drive KINGSCLIFF NSW 2487,Council,LEVIED,8303.8,
DA21/0893,multi-dwelling housing comprising of three (3) x three storey dwellings with rooftop terraces,3,Approved,2023-09-12,2023,KINGSCLIFF,Lot 18 DP 1145386,S94-11,Community Facilities,S94-11 - Library Facilities,2428.94,0,,,,,2428.94,67 Cylinders Drive KINGSCLIFF NSW 2487,Council,LEVIED,2428.94,
DA21/0893,multi-dwelling housing comprising of three (3) x three storey dwellings with rooftop terraces,3,Approved,2023-09-12,2023,KINGSCLIFF,Lot 18 DP 1145386,S94-12,Roads,S94-12 - Bus Shelters,174.58,0,,,,,174.58,67 Cylinders Drive KINGSCLIFF NSW 2487,Council,LEVIED,174.58,
DA21/0893,multi-dwelling housing comprising of three (3) x three storey dwellings with rooftop terraces,3,Approved,2023-09-12,2023,KINGSCLIFF,Lot 18 DP 1145386,S94-13,Other,S94-13 - Eviron Cemetery,323.48,0,,,,,323.48,67 Cylinders Drive KINGSCLIFF NSW 2487,Council,LEVIED,323.48,
DA21/0893,multi-dwelling housing comprising of three (3) x three storey dwellings with rooftop terraces,3,Approved,2023-09-12,2023,KINGSCLIFF,Lot 18 DP 1145386,S94-15,Community Facilities,S94-15 - Community Facilities (Shirewide),4322.98,0,,,,,4322.98,67 Cylinders Drive KINGSCLIFF NSW 2487,Council,LEVIED,4322.98,
DA21/0893,multi-dwelling housing comprising of three (3) x three storey dwellings with rooftop terraces,3,Approved,2023-09-12,2023,KINGSCLIFF,Lot 18 DP 1145386,S94-18,Other,S94-18 - Council Admin/Support Facilities,5236.24,0,,,,,5236.24,67 Cylinders Drive KINGSCLIFF NSW 2487,Council,LEVIED,5236.24,
DA21/0893,multi-dwelling housing comprising of three (3) x three storey dwellings with rooftop terraces,3,Approved,2023-09-12,2023,KINGSCLIFF,Lot 18 DP 1145386,S94-22,Roads,S94-22 - Cycleways,1299.48,0,,,,,1299.48,67 Cylinders Drive KINGSCLIFF NSW 2487,Council,LEVIED,1299.48,
DA21/0893,multi-dwelling housing comprising of three (3) x three storey dwellings with rooftop terraces,3,Approved,2023-09-12,2023,KINGSCLIFF,Lot 18 DP 1145386,S94-26,Open Space,S94-26 - Casual Open Space (Regional),2999.84,0,,,,,2999.84,67 Cylinders Drive KINGSCLIFF NSW 2487,Council,LEVIED,2999.84,
DA21/0893,multi-dwelling housing comprising of three (3) x three storey dwellings with rooftop terraces,3,Approved,2023-09-12,2023,KINGSCLIFF,Lot 18 DP 1145386,S94-26,Open Space,S94-26 - Structured Open Space (Regional),10529.36,0,,,,,10529.36,67 Cylinders Drive KINGSCLIFF NSW 2487,Council,LEVIED,10529.36,
DA21/0893,multi-dwelling housing comprising of three (3) x three storey dwellings with rooftop terraces,3,Approved,2023-09-12,2023,KINGSCLIFF,Lot 18 DP 1145386,S94-28,Other,S94-28 - Seaside City,129346,0,,,,,129346,67 Cylinders Drive KINGSCLIFF NSW 2487,Council,LEVIED,129346,
DA21/0893,multi-dwelling housing comprising of three (3) x three storey dwellings with rooftop terraces,3,Approved,2023-09-12,2023,KINGSCLIFF,Lot 18 DP 1145386,S94-28,Open Space,S94-28 - Structured Open Space,10592,0,,,,,10592,67 Cylinders Drive KINGSCLIFF NSW 2487,Council,LEVIED,10592,
DA21/0878,"demolition of garage, construction of dual occupancy (detached) with swimming pools",2,Approved,2023-06-23,2023,TWEED HEADS,Lot 18 Sec 4 DP 8568,S94-05,Open Space,S94-05 - Casual Open Space (Local),183,0,,,,,183,32 Charles Street TWEED HEADS NSW 2485,Council,LEVIED,183,
DA21/0878,"demolition of garage, construction of dual occupancy (detached) with swimming pools",2,Approved,2023-06-23,2023,TWEED HEADS,Lot 18 Sec 4 DP 8568,S94-05,Open Space,S94-05 - Structured Open Space (Local),209.5,0,,,,,209.5,32 Charles Street TWEED HEADS NSW 2485,Council,LEVIED,209.5,
DA21/0878,"demolition of garage, construction of dual occupancy (detached) with swimming pools",2,Approved,2023-06-23,2023,TWEED HEADS,Lot 18 Sec 4 DP 8568,S94-11,Community Facilities,S94-11 - Library Facilities,251.75,0,,,,,251.75,32 Charles Street TWEED HEADS NSW 2485,Council,LEVIED,251.75,
DA21/0878,"demolition of garage, construction of dual occupancy (detached) with swimming pools",2,Approved,2023-06-23,2023,TWEED HEADS,Lot 18 Sec 4 DP 8568,S94-12,Roads,S94-12 - Bus Shelters,19,0,,,,,19,32 Charles Street TWEED HEADS NSW 2485,Council,LEVIED,19,
DA21/0878,"demolition of garage, construction of dual occupancy (detached) with swimming pools",2,Approved,2023-06-23,2023,TWEED HEADS,Lot 18 Sec 4 DP 8568,S94-13,Other,S94-13 - Eviron Cemetery,35.75,0,,,,,35.75,32 Charles Street TWEED HEADS NSW 2485,Council,LEVIED,35.75,
DA21/0878,"demolition of garage, construction of dual occupancy (detached) with swimming pools",2,Approved,2023-06-23,2023,TWEED HEADS,Lot 18 Sec 4 DP 8568,S94-15,Community Facilities,S94-15 - Community Facilities (Shirewide),520.75,0,,,,,520.75,32 Charles Street TWEED HEADS NSW 2485,Council,LEVIED,520.75,
DA21/0878,"demolition of garage, construction of dual occupancy (detached) with swimming pools",2,Approved,2023-06-23,2023,TWEED HEADS,Lot 18 Sec 4 DP 8568,S94-18,Other,S94-18 - Council Admin/Support Facilities,563.02,0,,,,,563.02,32 Charles Street TWEED HEADS NSW 2485,Council,LEVIED,563.02,
DA21/0878,"demolition of garage, construction of dual occupancy (detached) with swimming pools",2,Approved,2023-06-23,2023,TWEED HEADS,Lot 18 Sec 4 DP 8568,S94-22,Roads,S94-22 - Cycleways,142,0,,,,,142,32 Charles Street TWEED HEADS NSW 2485,Council,LEVIED,142,
DA21/0878,"demolition of garage, construction of dual occupancy (detached) with swimming pools",2,Approved,2023-06-23,2023,TWEED HEADS,Lot 18 Sec 4 DP 8568,S94-26,Open Space,S94-26 - Casual Open Space (Regional),327.75,0,,,,,327.75,32 Charles Street TWEED HEADS NSW 2485,Council,LEVIED,327.75,
DA21/0878,"demolition of garage, construction of dual occupancy (detached) with swimming pools",2,Approved,2023-06-23,2023,TWEED HEADS,Lot 18 Sec 4 DP 8568,S94-26,Open Space,S94-26 - Structured Open Space (Regional),1150.25,0,,,,,1150.25,32 Charles Street TWEED HEADS NSW 2485,Council,LEVIED,1150.25,
DA21/0842,alterations and additions to existing commercial building,1,Approved,2023-06-05,2023,KINGSCLIFF,Lot 10 DP 1144883,S94-04,Roads,S94-04 - Road Contribution Sector 06,53.51,0,,,,,53.51,38-42 Pearl Street KINGSCLIFF NSW 2487,Council,LEVIED,53.51,
DA21/0842,alterations and additions to existing commercial building,1,Approved,2023-06-05,2023,KINGSCLIFF,Lot 10 DP 1144883,S94-18,Other,S94-18 - Council Admin/Support Facilities,13.08,0,,,,,13.08,38-42 Pearl Street KINGSCLIFF NSW 2487,Council,LEVIED,13.08,
DA21/0838,"dual occupancy (detached), demolition and 2 swimming pools",2,Approved,2023-02-14,2023,BOGANGAR,Lot 55 DP 1158855,S94-05,Open Space,S94-05 - Casual Open Space (Local),,,-183,0,,,0,10 Rosewood Avenue BOGANGAR NSW 2488,Council,PAID,183,
DA21/0838,"dual occupancy (detached), demolition and 2 swimming pools",2,Approved,2023-02-14,2023,BOGANGAR,Lot 55 DP 1158855,S94-05,Open Space,S94-05 - Casual Open Space (Local),183,0,,,,,0,10 Rosewood Avenue BOGANGAR NSW 2488,Council,LEVIED,183,
DA21/0838,"dual occupancy (detached), demolition and 2 swimming pools",2,Approved,2023-02-14,2023,BOGANGAR,Lot 55 DP 1158855,S94-05,Open Space,S94-05 - Structured Open Space (Local),209.5,0,,,,,0,10 Rosewood Avenue BOGANGAR NSW 2488,Council,LEVIED,209.5,
DA21/0838,"dual occupancy (detached), demolition and 2 swimming pools",2,Approved,2023-02-14,2023,BOGANGAR,Lot 55 DP 1158855,S94-05,Open Space,S94-05 - Structured Open Space (Local),,,-209.5,0,,,0,10 Rosewood Avenue BOGANGAR NSW 2488,Council,PAID,209.5,
DA21/0838,"dual occupancy (detached), demolition and 2 swimming pools",2,Approved,2023-02-14,2023,BOGANGAR,Lot 55 DP 1158855,S94-11,Community Facilities,S94-11 - Library Facilities,,,-251.75,0,,,0,10 Rosewood Avenue BOGANGAR NSW 2488,Council,PAID,251.75,
DA21/0838,"dual occupancy (detached), demolition and 2 swimming pools",2,Approved,2023-02-14,2023,BOGANGAR,Lot 55 DP 1158855,S94-11,Community Facilities,S94-11 - Library Facilities,251.75,0,,,,,0,10 Rosewood Avenue BOGANGAR NSW 2488,Council,LEVIED,251.75,
DA21/0838,"dual occupancy (detached), demolition and 2 swimming pools",2,Approved,2023-02-14,2023,BOGANGAR,Lot 55 DP 1158855,S94-12,Roads,S94-12 - Bus Shelters,,,-19,0,,,0,10 Rosewood Avenue BOGANGAR NSW 2488,Council,PAID,19,
